,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
69,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'GRANULES.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03639120545868082,0.3452615617892343,0.033055344958301744,0.9083333333333333,2.6308556580295708,0.020490860526244697,7.142601144117443
10,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'IPCALAB.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.033055344958301744,0.48688400303260043,0.030022744503411674,0.908256880733945,1.86544818699482,0.013928625828490235,5.5929643669446545
91,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'PFIZER.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.033055344958301744,0.3452615617892343,0.030022744503411674,0.908256880733945,2.6306342241723173,0.01861000447762652,7.136648976497346
90,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'PFIZER.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.033055344958301744,0.3452615617892343,0.030022744503411674,0.908256880733945,2.6306342241723173,0.01861000447762652,7.136648976497346
129,"frozenset({'DIVISLAB.NS_down', 'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.03623957543593632,0.37513267626990143,0.03290371493555724,0.9079497907949791,2.420343116529057,0.019309066015389474,6.7883313805224335
125,"frozenset({'DIVISLAB.NS_down', 'TORNTPHARM.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03457164518574678,0.48688400303260043,0.0313874147081122,0.9078947368421052,1.8647043878771985,0.014555033708653083,5.570973681360334
138,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03442001516300228,0.3452615617892343,0.031235784685367703,0.9074889867841409,2.628410130804308,0.01935187649338041,7.077410736849702
99,"frozenset({'DIVISLAB.NS_down', 'GLENMARK.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.037604245640636844,0.37513267626990143,0.03411675511751327,0.9072580645161291,2.4184991655149037,0.020010173811230395,6.737699838481069
95,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03426838514025777,0.48688400303260043,0.0310841546626232,0.9070796460176992,1.8630302913381271,0.014399426128071616,5.522105491172971
117,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.0357846853677028,0.48688400303260043,0.03244882486732373,0.9067796610169492,1.8624141589557086,0.015025834008234464,5.504335240195742
