time,model,comment,accuracy_score,f1_score,precision_score,recall_score
2022-06-08 18:27:29.705688,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_MINDTREE.NS_2017-01-01_full_wl30_tr300_ts1,0.4952879581151832,0.5915254237288136,0.5185735512630015,0.6883629191321499
2022-06-08 18:27:40.999369,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_MPHASIS.NS_2017-01-01_full_wl30_tr300_ts1,0.5026178010471204,0.5015739769150052,0.5161987041036717,0.48775510204081635
2022-06-08 18:27:52.761443,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TCS.NS_2017-01-01_full_wl30_tr300_ts1,0.5287958115183246,0.6500777604976672,0.5358974358974359,0.8260869565217391
2022-06-08 18:28:05.473111,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TECHM.NS_2017-01-01_full_wl30_tr300_ts1,0.5057591623036649,0.6306729264475743,0.5247395833333334,0.7901960784313725
2022-06-08 18:28:17.782975,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_WIPRO.NS_2017-01-01_full_wl30_tr300_ts1,0.5078534031413613,0.6115702479338843,0.5316091954022989,0.7198443579766537
2022-06-08 18:28:29.355391,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_DISHTV.NS_2017-01-01_full_wl30_tr300_ts1,0.5581151832460733,0.23550724637681159,0.4452054794520548,0.16009852216748768
2022-06-08 18:28:40.995907,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HATHWAY.NS_2017-01-01_full_wl30_tr300_ts1,0.5895287958115183,0.04390243902439025,0.4090909090909091,0.023195876288659795
2022-06-08 18:28:52.438975,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_INOXLEISUR.NS_2017-01-01_full_wl30_tr300_ts1,0.49947643979057593,0.4010025062656642,0.47904191616766467,0.3448275862068966
2022-06-08 18:28:52.438975,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_INOXLEISUR.NS_2017-01-01_full_wl30_tr300_ts1,0.49947643979057593,0.4010025062656642,0.47904191616766467,0.3448275862068966
2022-06-08 18:29:04.613562,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_NETWORK18.NS_2017-01-01_full_wl30_tr300_ts1,0.5549738219895288,0.20856610800744882,0.4666666666666667,0.1342925659472422
2022-06-08 18:29:16.895992,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_PVR.NS_2017-01-01_full_wl30_tr300_ts1,0.5089005235602094,0.5477338476374156,0.5278810408921933,0.5691382765531062
2022-06-08 18:29:28.451472,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_SAREGAMA.NS_2017-01-01_full_wl30_tr300_ts1,0.49214659685863876,0.44948921679909193,0.5038167938931297,0.4057377049180328
2022-06-08 18:29:40.239699,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_SUNTV.NS_2017-01-01_full_wl30_tr300_ts1,0.5246073298429319,0.4296482412060301,0.49137931034482757,0.38169642857142855
